"yrbrn","prtvteit","prtclfit","ipcrtiva","impricha","ipeqopta","ipshabta","impsafea","impdiffa","ipfrulea","ipudrsta","likrisk","liklead","sothnds","eqwrkbg","eqpolbg","ppltrst","trstlgl","trstplc","trstplt","trstep","trstun","lrscale","euftf","atchctr","atcherp","ccrdprs","edlvfit","trstprl","ipmodsta","ipgdtima","impfreea","iphlppla","ipsucesa","ipstrgva","ipadvnta","ipbhprpa","iprspota","iplylfra","impenva","imptrada","impfuna","ccnthum","dscrgrp","ctzcntr","brncntr","feethngr","pbldmna","volunfp","mbtru","emplrel","impcntr","hincfel","polintr","aesfdrk","gincdif","freehms","vteurmmb","lrnobed","domicil","loylead","wprtbym","actrolga"
"1934",NA,NA,"4","5","2","2","2","3","2","2","1","3","6","6","4","7","4","8","5","5","6","5","6","6","4","0","4","6","3","6","2","1","2","4","6","3","3","2","4","6","3","5","2","1","1","1","2","2","3","1","2","2","3","2","2","2","55","3","1","4","3","1"
"1951","3","3","2","4","2","4","3","3","2","2","1","3","4","5","4","4","7","8","4","6","7","5","7","9","7","6","9","4","1","3","2","2","3","2","4","2","3","2","2","1","3","4","2","1","1","1","2","2","2","1","2","1","3","3","3","4","1","2","4","3","2","3"
"1990",NA,NA,"4","2","1","1","2","2",NA,NA,"5","3","6","1","0","0","7","5","5","5",NA,"3","10","0","0",NA,"4","7",NA,"3","3","2","1","1","2","2","1","1","2","1","2",NA,"1","2","2","2","2","2","3","1","1","3","4","2","1","5","65","2","4","2","1","1"
"1998",NA,NA,"3","3","3","3","3","3","3","3","3","3","5","3","3","4","5","6","6","7","7","7","4","4","4","5","8","5","5","5","5","5","5","5","3","4","3","4","4","4","4","3","2","1","1","1","2","2","3","6","4","2","3","2","3","3","33","4","4","3","3","3"
"1963","6","6","4","4","1","3","3","3","2","2","2","3",NA,"6","6","4","6","6","5","6","6","4",NA,"10","8","7","4","6","2","4","2","3","3","3","4","3","3","2","2","2","4","4","2","1","1","1","1","1","1","1","2","2","1","2","1","1","1","2","3","3","3","2"
"1983","2",NA,"1","2","1","1","1","5","4","2","1","5","4","6","6","2","5","7","5","1","3","4","6","7","4","5","9","6","3","1","2","2","1","2","2","2","2","2","2","6","2","4","2","1","1","1","1","2","3","1","1","1","2","3","1","1","2","3","3","2","3","2"
"1982",NA,NA,"1","6","1","1","1","1","4","1","0","0","6","5","5","0","8","8","6","8","8","5","7","6","1","10","20","8","2","2","1","2","3","2","6","4","3","1","1","2","3","3","2","2","2","2","2","2","3","1","3","2","2","1","3","1","65","2","1","4","2","3"
"1976","2",NA,"2","4","2","5","6","2","1","1","0","1","4","6","6","2","3","6","0","3","3","3","6","6","5","3","8","3","1","4","3","2","3","1","6","2","6","2","2","1","1","3","2","1","1","1","2","2","3","1","2","1","2","2","2","2","1","2","4","3","3","2"
"1996",NA,NA,"1","2","1","1","1","1","4","3","0","0","6","3","4","7","3","4","0","5",NA,NA,"10","5","5","6","9","2","1","6","3","1","1","1","6","1","1","1","1","1","6","4","1","2","2","2","2","2","3","6","1","3","3","1","1","1","65","3","4","2","1","1"
"1957",NA,NA,"4","4","2","4","3","3","4","3","1","2","3","5","3","4","5","5","5","5","5",NA,"5","4","3","5","4","4","3","3","3","3","4","3","3","3","3","3","2","6","2","5","2","1","1","1","2","2","3","1","3","1","3","2","3","4","55","3","3","3","4","2"
"1969","1","1","1","1","4","1","1","1","4","4","6","6",NA,"3",NA,"0",NA,"10","10",NA,NA,"10","0","10",NA,"0","4","10","4","1","1","4","1","1","1","4","1","3","3","3","1",NA,NA,"1","1",NA,NA,"2","3","2","4","1","3","3","5","5","2","5","4","1",NA,"5"
"1972","2","2","4","4","3","4","3","3","3","2","3","3","3","6","5","2","6","6","5","7","5","2","9","10","7","7","17","2","3","5","3","3","3","2","3","4","3","2","2","4","4","4","2","1","1","1","2","2","3","1","1","1","3","2","2","2","1","2","4","2","4","2"
"1993","2","2","1","6","1","1","1","1","1","2","4","4","5","5","5","8","4","8","7","8","8","3","8","9","8","10","9","8","1","1","1","1","1","2","2","5","5","1","1","4","2","4","2","1","1","1","2","1","3","1","1","2","2","1","1","1","1","3","4","3","1","3"
"1966","1","1","3","5","3","3","2","3","4","3","3","0","5","6","6","4","1","4","0","1","1","6","1","7","6","6","8","3","1","4","3","2","2","2","3","3","2","1","1","3","3","3","2","1","1","1","2","1","3","1","3","2","3","2","2","1","1","2","4","3","3","1"
"1999",NA,NA,"3","6","3","5","3","2","3","3","4","4","3","3","6","8","6","6","4","6","6","5","7","10","10","6","9","6","3","1","2","3","2","2","2","3","3","2","3","3","1","4","2","1","1","1","2","2","3","6","2","2","3","2","2","1","1","3","2","2","1","5"
"1970","5",NA,"3","4","1","2","1","4","5","2","4","1","5","5","5","8","7","8","4","7","5","5","10","10","5","8","4","7","1","2","1","1","2","1","5","3","4","2","1","1","2","3","2","1","1","1","2","2","3","1","3","2","3","1","2","1","2","1","4","3","1","1"
"1980","1",NA,"4","1","3","2","1","2",NA,"3","0","0","6","6","6","1","7","7","6","7","9","9","1","8","6","6","12","6","6","1","3","2","2","2","6","2","1",NA,"1","2","2","4","1","1","1","1","1","1","1","1","3","1","3","3","3","1","1","2","3","2","2","2"
"1999","2","2","1","2","1","2","1","1","1","2","2","3","5","3","6","6","5","6","0","0","0","3","3","8","4","10","9","0","4","1","1",NA,"2","1","3","2","1","2","2","2","2","4","2","1","1","1","2","2","3","1","2","2","3","2","1","1",NA,"1","3","3","1","2"
"1948","5","5","5","3","2","2","2","3","2","2","0","2","4","4","3","7","7","7","3","5","7","7","3","8","6","3","4","6","2","4","3","3","3","2","5","2","2","3","3","2","4","3","2","1","1","1","2","2","3","1","2","2","3","3","4","2","1","2","3","2","2","1"
"1945","1",NA,"4","6","2","5","2","4","1","2","0","0","4","6","4","4","4","3","0","0","0","9","2","8","0","8","2","5","1","6","1","2","5","1","6","2","5","4","1","2","4","4","2","1","1","1","2","2","3","2","4","2","4","2","1","2","1","1","4","2","4","1"
"1972","1",NA,"4","4","3","1","2","5","1","2","4","4","2","3","5","4","1","3","1","1","5","7","2","7","3","3","17","4","2","3","3","4","2","1","4","4","2","4","2","5","4","3","2","1","1","1","2","2","3","1","2","2","3","3","1","4","1","4","4","4","2","3"
"1970","5",NA,"3","3","3","2","2","2","2","2","5","3","5","5","5","5","8","9","3","6","6","6","9","8","6","7","5","3","3","3","2","2","2","2","2","2","2","2","3","4","3","3","2","1","1","1","2","2","3","6","3","2","4","3","2","2","33","2","4","4","2","2"
"1941","2",NA,"2","6","1","2","1","3","1","1","0","0","5","6","6","4","6","6","6","8","6","0","0","6","7","10","3","6","2","3","1","1","2","1","4","1","1","1","1","2","2","5","2","1","1","1","2","2","3","6","4","1","3","4","1","3","1","1","3","1","3","1"
"1934",NA,NA,"4","6","1","5","1","5","1","3","0","2","5","6","6","4","9","10","0","8","8",NA,NA,"9","7",NA,"2","0","2","4","3","2","5","2","6","1","3","1","1","1","5","3","2","1","1","1","2","2","3","6","2","2","4","3","1","2",NA,"1","4","2","2","1"
"1947","7",NA,"3","2","4","3","2","1","3","2","3","2","3","3","3","4","6","5","5","6","5","3","6","6","6","5","2","6","4","3","4","3","2","2","3","2","3","4","3","3","3","4","2","1","1","1","1","2","3","2","1","2","3","3","2","2","1","2","1","2","2","1"
"1999","2",NA,"2","6","1","2","2","1","1","2","5","6","6","6","4","8","8","10","2","5","8","5","4","10","2","10","9","5","1","1","1","2","1","3","2","1","4","1","1","4","3","4","2","1","1","1","2","1","3","6","1","2","2","1","2","1","2","5","3","5","2","2"
"1951",NA,NA,"2","3","2","2","2","2","3","3","3","1","4","6","6","0","0","5","7","0","2",NA,"0","6","0","1","9","5","3","2","2","3","2","2","3","3","2","3","2","2","2","5","2","1","1","1","2","2","3","6","3",NA,"4","3","4","2",NA,"1","1","2","2","2"
"1973",NA,NA,"6","6","1","6","5","5","4","4","2","0","2","6",NA,"4","4","5","0","5","5","3","8","10","5","8","4","3","3","6","1","4","5","1","5","6","5","3","2","6","5",NA,"2","1","1","1","2","2","3","6","1","4","3","2","1","1","55","2","1","4","3","1"
"2004","3","3","3","4","2","2","3","4","4","3","3","4","4",NA,"4","7","6","7","5","7","7","5","3","7","7","6","9","5","3","3","2","3","2","2","4","4","3","3","2","2","4","4","2","1","1","1","2","2","3","6","2","2","4","3","3","2","1","3","4","4","3","1"
"2000",NA,NA,"1","3","3","2","1","3","2","2","1","2","4","4","5","4","5","6","3","6","7",NA,"7","6","8","2","6","3","2","3","2","2","2","2","5","2","1","2","1","1","2","4","2","1","1","1","2","2","3","2","1","2","3","2","1","3","1","1","3","3","3","2"
"1954","3",NA,"3","6","1","5","1","3","2","1","0","0","6","6","5","3","8","7","4","3","8","5","5","10","7","3","4","4","2","4","2","1","4","1","5","3","3","1","1","1","4","2","2","1","1","1","2","2","3","6","2","3","3","2","1","2","1","3","3","3","2","2"
"1969",NA,NA,"4","4","4","4","2","2","2","2","0","3","0","6","6","2","7","8","2","3","5","5","7","9","7","5","8","7","4","2","2","2","2","3","6","2","2","2","3","3","2","4","2","1","1","1","2","2","3","1",NA,"1","3","3","1","1","1","1","4","4","3","3"
"1998","1","1","3","3","1","1","1","3","2","2","0","3","6","4","6","9","5","6","5","6","6","9","7","10","10","5","9","5","2","2","3","1","1","1","3","1","1","1","1","1","1","3","2","1","1","1","2","2","3","6","3","1","3","2","1","1","1","1","3","1","2","2"
"1948",NA,NA,"1","4","1","4","1","1",NA,NA,"1","5","5","5","5","6","6","6","6","7","6",NA,"8","10","7","5","17","6",NA,NA,"2","1","1","2","4","6","2","3","3","4","3","3","2","1","1","1","2","1","1","2","2","2","1","1","3","2","1","3","1","3","3","4"
"2002","2","2","2","3","1","2","2","2","4","2","3","3","5","6","6","6","5","4","1","5","4","3","5","8","5","8","9","5","2","3","2","1","1","2","3","2","3","1","1","1","3","4","2","1","1","1","2","2","3","6","2","2","3","2","1","1","1","3","4","3","1","2"
"1956",NA,NA,"6","4","3","3","1","5","2","2","0","0","3","6","5","3","7","8","3","6","6",NA,"4","10","7","4","2","6","1","6","5","5","5","1","6","3","3","3","3","1","2",NA,"2","1","1","1","2","2","3","6","2","2","4","3","2","3","55","1","4","3","1","1"
"2002",NA,NA,"3","4","2","2","3","2","3","4","3","3","6","4","3","5","8","8","6","7","7","6","10","8","7","4","11","7","3","4","3","3","4","4","4","3","2","3","3","3","4","4","2","2","1","1","2","2","3","6","1","2","3","1","2","1","1","2","3","2","3","1"
"1939",NA,NA,"4","5","3","3","3","3","3","3","3","1","4","4","6","6","4","7","4","0","3",NA,"6","8","4","4","2","4","3","3","2","2","3","5","4","4","4","4","5","2","3","2","2","1","1","1","2","2","3","1","2","2","4","3","2",NA,"33","2","3",NA,"3","1"
"1989",NA,NA,"3","3","3","3","3","2","3","2","4","5","5","0","0","4","3","3","3","3","3",NA,"5","7","7","6","11","3","2","2","2","2","2","2","4","2","2","2","2","3","3","4","2","1","1","1","2","2","3","1","3","3","3","2","1","1","2","2","3","4","3","1"
"1995",NA,NA,"2","4","1","3","2","2","3","2","2","4","4","6","6","7","4","4","0","4","4","5","6","10","0","7","18","0","2","4","1","4","2","2","3","2","4","3","1","2","4","4","2","1","1","1","2","2","3","1","2","1","3","2","1","2","1","2","4","3","3","2"
"1991","3",NA,"4","2","2","2","2","2","2","3","1","2","3","6",NA,"4","4","3","0",NA,NA,"5","6","7","4","4","8","2","3","3","3","3","2","2","4","2","1","2","3","1","3","4","2","1","1","1","2","2","3","1","2","2","4","2","1","1","2","3","4","4","1","2"
"1975",NA,NA,"3","4","2","3","3","2","3","4","1","2","3","3","3","4","3","6","1","5",NA,NA,"5","6","5","3","6","4","3","5","2","4","3","5","5","3","3","2","2","5","6","5","2","1","1","1","1","2","3",NA,"4","3","3","3","1","2","33","3","3","2","3","2"
"1984","2",NA,"1","6","1","3","3","3","2","2","1","1","6","6","6","3","0","5","0","4","5","2","0","5","3","4","6","0","3","6","1","2","5","3","5","3","3","2","2","4","4","4","2","1","1","1","2","2","3","1","4","2","3","2","1","1","1","2","3","2","3","2"
"1982",NA,NA,"2","4","2","3","1","3","2","3","0","3","4","6","5","3","0","0","0","0","0",NA,"5","9","7","7","17","0","3","5","1","3","2","2","5","2","1","2","1","1","5","4","2","1","1","1","2","2","3","1","2","2","4","2","1","1","1","5","1","5","3","1"
"1994","6",NA,"2","2","2","2","4","2","3","1","3","5","4","6","4","4","8","7","3","7","7","4","5","10","7","6","9","6","4","2","1","3","1","2","1","2","3","2","2","3","2","4","2","1","1","1","2","2","3","2","3","1","3","2","2","3","1","3","1","4","2","1"
"1979","1","1","5","5","3","4","1","3","1","2","4","3","3","4","5","4","7","8","7","7","8","8","6","10","7","5","8","7","2","5","2","3","3","1","6","2","2","2","3","2","5","2","2","1","1","1","2","2","3","1","3","2","2","2","3","3","1","1","4","3","2","2"
"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4","6","5","5","6","6","9","5","6","5","5","5","7","7","8","12","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2","1","1","1","2","2","3",NA,"2","2","2","2","2","2","1","2","3","2","2","3"
"1985","2","2","1","4","1","1","3","1","1","1","2","3","6","6","6","7","9","9","5","6","5","4","8","10","9","8","17","5","3","2","1","2","1","3","4","1","1","1","1","3","3","4","2","1","1","1","2","2","3","1","1","1","2","2","1","1","1","3","4","3","5","3"
"1991",NA,NA,"1","3","2","2","1","2","3","3","5","4","2","6","2","5","4","7","3","6","6","7","8","8","8","8","9","5","4","2","1","3","1","1","2","3","2","2","1","6","2","3","2","1","1","2","2","2","3","1","2","1","4","2","1","1","55","2","2","2","4","1"
"1986","2",NA,"2","3","3","2","3","3","3","3","4","2","4","5","5","4","6","7","7","7","7","3","7","6","6","5","9","6","2","3","3","3","3","3","4","3","3","2","2","2","4","3","2","1","2","1","2","2","3","3","2","1","4","2","2","2","1","2","4","2","4","1"
"1960",NA,NA,"3","4","3","3","2","3","3","3","3","2","3","5","4","0",NA,"5","2",NA,NA,"5","2","8","5","6","9","3","3","4","3","3","3","3","4","3","3","3","3","2",NA,"4","2","1","1","1","2","2","3","6","3","2","3","3","1","2",NA,"3","3","3","2","2"
"1942","5",NA,"3","6","1","1","1","3","6","2","1","1","4","5","5","7","9","9","5","2","8","7","8","10","10","8","4","7","1","4","1","2","3","2","5","3","3","2","2","2","3","4","2","1","1","1","2","2","3","1","3","1","2","1","2","2","2","2","4","3","2","3"
"1974","2","2","2","4","1","4","3","3","5","2","4","6","4","6","4","6","7","7","2","7","7","4","10","7","7","6","17","3","1","3","1","3","4","4","3","3","4","2","1","3","3","3","2","1","1","1","1","1","3","2","1","1","2","2","1","1","1","4","3","5","2","3"
"2000",NA,NA,"2","3","2","2","3","2","2","2","6","6","2","6","6","7","0","0","0","0","0",NA,"3","5","5","8","20","0","2","2","2","2","2","2","3","3","2","2","2","4","1","5","2","1","1","1","2","2","3","6","2","2","4","1","3","1","1","2","4","3","4","1"
"1954",NA,"2","2","3","2","3","2","2","3","4","5","5","4","5","4","7","7","8","8","5","6","8","5","10","9","6","11","8","3","4","4","3","3","2","3","3","4","4","3","3","2","4","2","1","1","1","2","1","2","2","2","7","2","4","2","3","1","3","4","2","2","3"
"1998","1","1","2","3","3","3","3","2","2","2","2","4","4","6","6","4","3","7","5","2","6","7","2","10","5","4","14","8","4","3","2","3","3","2","2","3","2","2","3","3","3","2","2","1","1","1","2","2","3","6","2","1","2","2","4","2","33","2","3","2","4","2"
NA,NA,NA,"4","5","5","4","3","4","5","4","5","4","4","4","4","7","6","7","7","6","7","7","5","6","6","5","5","6","4","6","6","4","4","4","6","5","5","4","5","5","5","4","2","2","1","2","1","2","3","6","3","4","3","4","4","4","44","5","5","3","4","5"
"1943",NA,NA,"2","4","2","3","2","2","2","2","2","4","6","6","6",NA,NA,"9","3","6","6",NA,"5","10","6","6","4","4","3","2","2","2","3","2","3","3","1","1","1","1","2","3","2","1","1","1","2","2","3","1","3","3","3",NA,"2","2","1","1","4","2","1","1"
"1968",NA,NA,"3","4","1","2","1","2","4","2","0","4","5","6","6","0","2","2","0","3","4","8","3","6","8","10","4","3","3","2","2","1","3","1","4","2","2","2","2","6","3","5","2","1","1","1","2","1","3","1","2","1","3","3","2","1","1","1","4","3","1","2"
"1997",NA,NA,"4","4","2","4","2","3","4","3","1","1","3","4","4","7","7","8","6","6","6","5","3","7","6","5","6","7","3","3","3","4","3","4","4","3","4","3","3","3","3","4","2","1","1","1","2","2","3","1","3","2","3","2","1","2","1","3","3","3","3","2"
"1998","3",NA,"2","3","1","1","1","3","1","1","0","2","6","5","5","6","3","5","1","3","4","4","5","6","6","1","14","2","1","3","2","1","1","1","5","1","1","2","1","1","3","5","2","1","1","1","2","2","3","6","2","2","3","3","2","2","1","2","3","4","2","2"
"1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","2","4","4","0","5","5","6","6","5",NA,"4","2","2","5","4","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","2","1","1","1","2","2","7",NA,"7","7","2","3","3","3","1","3","1","3","3","3"
"1982",NA,NA,"3","6","3","3","1","2","3","3","0","1","3","6","4","2","7","7","1","7","8","6","5","10","8","9","9","1","1","2","2","2","2","1","6","3","3","2","2","2","1","3","2","1","1","1","2","2","3","1","3","2","4","1","1","2","2","3","4","5","2","1"
"1963","2","2","5","3","2","1","1","5","4","5","0","3","5","4","4","8","8","9","5","6","0","3","8","6","5","5","4","3","5","2","2","2","3","1","4","5","1","3","3","4","3","4","2","1","1","1","2","2","2","1","1","2","2","2","1","1","1","1","4","2","1","3"
"1953","5",NA,"2","6","2","3","2","2","2","5","0","5","4","6","6","9","10","9","7","8","8","8","1","10","5","8","4","7","2","5","1","2","4","3","6","4","3","1","2","3","3","4","2","1","1","1","2","1","3","1","4","2","2","1","1","2","2","2","4","2","2","3"
"1959","1",NA,"2","5","3","4","1","1","5","3","2","3","3","5","5","0","9","10","6","9","7","9","5","10","4","7","4","9","2","3","1","1","1","2","2","4","3","1","2","2","1","3","2","1","1","1","2","1","3","1","3","2","1","1","2","2","2","1","4","4","2","4"
"1990","6","6","4","4","1","4","3","5","2","3","1","1","4","6","6","4","5","7","3","8","7","3","6","9","8","4","4","4","3","3","3","4","4","3","5","2","3","2","3","2","4","4","2","1","1","1","2","2","3","1","2","3","3","2","1","1","1","2","3","5","1","2"
"1982","31",NA,"2","3","1","1","1","2","1","1","3","4","6","6","6","6","9","9","2","4","8","3","10","9","6","10","11","9","2","3","2","2","2","1","4","3","4","2","1","3","3","4","2","1","1","1","1","2","1","1","1","3","2","1","1","1","1","2","3","2","2","3"
"1986",NA,NA,"1","5","2","1","1","3","3","2","0","3","5","6","4","4","5","5","1","2","5",NA,"1","10","7","9","17","2","2","4","3","2","1","1","5","1","1","1","1","3","4","5","2","1","1","1","2","2","1","1","3","1","4","3","1","1","1","2","3","2","2","2"
"1990",NA,NA,"3",NA,NA,NA,NA,NA,NA,"4","0","0","0","4",NA,"3","2","3","3","1","1",NA,"0","6","1","2","5","1","4","5","1","6",NA,"2","4","3","4","4","4",NA,"4","1","2","1","1","2","2","2","3","6","4","1","4","3",NA,NA,"2","2","1",NA,"3","1"
"1999","2",NA,"1","6","2","2","1","1","6","2","3","4","6","6","6","2","9","10","4","6","8","3","2","10","3","8","9","8","2","1","1","1","1","1","2","6","6","2","1","5","1","4","2","1","1","1","2","2","3","6","2","1","2","2","1","1","2","5","3","5","1","3"
"1942","3","3","1","5","1","1","2","1","5","2","0","5","5","5","4","8","7","8","5","5","6","5","9","9","7","6","9","4","2","3","1","2","1","2","5","2","2","1","2","2","3","2","2","1","1","1","2","1","3","1","1","2","1","1","1","1","1","1","3","2","2","4"
"1963","3",NA,"2","4","1","4","1","2","1","1","0","0","6","6","6","8","6","8","5","5","5","0","8","8","8","6","9","3","2","3","3","1","1","1","5","2","1","1","1","1","2","4","2","1","1","1","2","2","1","1","4","1","3","4","2","1","1","1","3","2","3","1"
"1951","2","2","3","5","2","2","3","2","1","3","0","3","4","4","3","4","8","10","0","7","5","4","6","8","6","0","17","7","2","3","2","2","1","1","3","1","1","4","6","5","1",NA,"2","1","1","2","2","2","3","1","3","2","2","3","2","3","1","2","4","3","2","2"
"1991",NA,NA,"1","3","1","1","1","4","1","1","0","4","5","6","4","3","2","3","0","2","2",NA,"5","9","7","5","20","1","2","4","2","2","2","1","5","1","1","1","1","1","1","3","2","1","1","1","2","2","3","2","2","1","3","2","1","1","1","5","3","5","2","1"
"1985",NA,NA,"3","5","1","4","3","3","2","4","2","3","5","6","5","6","7","7","2","7","7","5","5","6","5","8","9","4","3","4","1","3","4","2","5","4","4","3","2","1","3","4","2","2","2","1","2","2","3","1","1","1","4","3","1","2","1","2","1","3","4","2"
